Name,Description,Size,Host Key
WSS1,Wits Science Stadium,30,#SPLUS346C7B
CLM102,CLM Building,40,#SPLUS346BFA
CLM102,CLM Building,40,#SPLUS346BFC
FNB33,First National Bank Building,40,#SPLUS346C00
FNB33,First National Bank Building,40,#SPLUS346BFE
LB145,Law Building,40,#SPLUS346C1A
FNB35,First National Bank Building,30,#SPLUS346CD4
FNB35,First National Bank Building,30,#SPLUS346CD2
LB145,Law Building,40,#SPLUS346C18
WSS5,Wits Science Stadium,150,#SPLUS346BAD
FNB36,First National Bank Building,150,#SPLUS346BAB
LB145,Law Building,60,#SPLUS346BAF
LB145,Law Building,60,#SPLUS346BB1
FNB35,First National Bank Building,100,#SPLUS346C09
FNB35,First National Bank Building,40,#SPLUS346C02
WSS1,Wits Science Stadium,120,#SPLUS346DF8
WSS3,Wits Science Stadium,120,#SPLUS346E05
CM1,CoM Building,100,#SPLUS346DF1
WSS3,Wits Science Stadium,120,#SPLUS346E02
P114,Physics Building,100,#SPLUSCA4BDE
P114,Physics Building,100,#SPLUSCA4BDA
FNB35,First National Bank Building,60,#SPLUS346BB3
FNB35,First National Bank Building,60,#SPLUS346BB5
FNB5,First National Bank Building,60,#SPLUS346BB9
FNB5,First National Bank Building,60,#SPLUS346BB7
NCB148,New Commerce Building,30,#SPLUS346C7D
NCB148,New Commerce Building,30,#SPLUS346C7F
FNB148,First National Bank Building,60,#SPLUS346BBD
FNB148,First National Bank Building,60,#SPLUS346BBB
NCB150,New Commerce Building,40,#SPLUS346D7A
NCB4,New Commerce Building,40,#SPLUS346C50
FNB102,First National Bank Building,150,#SPLUS346BC3
FNB102,First National Bank Building,30,#SPLUS346D12
LB145,Law Building,30,#SPLUS346D14
LB144,Law Building,30,#SPLUS346D20
WSS5,Wits Science Stadium,30,#SPLUS346C9A
FNB45,First National Bank Building,30,#SPLUS346C81
FNB45,First National Bank Building,30,#SPLUS346C83
FNB45,First National Bank Building,30,#SPLUS346C85
FNB45,First National Bank Building,30,#SPLUS346C88
WSS5,Wits Science Stadium,30,#SPLUS346C8A
WSS5,Wits Science Stadium,30,#SPLUS346C8C
LB143,Law Building,60,#SPLUS346BC1
LB143,Law Building,60,#SPLUS346BBF
NCB3,New Commerce Building,30,#SPLUS346CD6
NCB3,New Commerce Building,30,#SPLUS346CD9
OGS4,Old Grand Stand Building,30,#SPLUS346C95
OGS4,Old Grand Stand Building,30,#SPLUS346C8E
OGS4,Old Grand Stand Building,40,#SPLUS346C04
NCB144,New Commerce Building,30,#SPLUS346D00
NCB144,New Commerce Building,30,#SPLUS346CDB
OGS4,Old Grand Stand Building,40,#SPLUS346C06
NCB1,New Commerce Building,30,#SPLUS346C98
SHB5,Solomon Mahlangu House B1,356,7505-2
SHB5,Solomon Mahlangu House B1,356,7505-4
SHB5,Solomon Mahlangu House B1,356,7505-1
SHB5,Solomon Mahlangu House B1,356,7506-2
SHB5,Solomon Mahlangu House B1,356,7506-3
SHB5,Solomon Mahlangu House B1,356,7506-1
SHB4,Solomon Mahlangu House B1,55,10004-1
GHLG2,Gate House Building,56,10004-3
GHLG2,Gate House Building,55,10004-2
SHB3,Solomon Mahlangu House B1,55,9319-4
SHB3,Solomon Mahlangu House B1,55,9319-1
SHB1,Solomon Mahlangu House B1,55,9319-3
SHB4,Solomon Mahlangu House B1,55,9319-2
CB117,Robert Sobukwe Building 1st floor,105,9324-6
SHB2,Solomon Mahlangu House B1,50,9324-4
CB117,Robert Sobukwe Building 1st floor,55,9324-7
SHB3,Solomon Mahlangu House B1,55,9324-5
CB38,Robert Sobukwe Building Ground floor,55,9325-3
G101,Geo Sciences Building,55,9325-1
SHB1,Solomon Mahlangu House B1,55,9325-4
SHB3,Solomon Mahlangu House B1,55,9325-2
SHB2,Solomon Mahlangu House B1,120,11243-4
SHB2,Solomon Mahlangu House B1,120,11243-1
SHB2,Solomon Mahlangu House B1,120,11243-3
SHB2,Solomon Mahlangu House B1,120,11243-2
G201,Geo Sciences Building,100,9438-1
G201,Geo Sciences Building,100,9439-1
SHB1,Solomon Mahlangu House B1,50,9446-3
SHB1,Solomon Mahlangu House B1,30,9447-1
CB117,Robert Sobukwe Building 1st floor,30,9448-1
FNB131,First National Bank Building,25,#SPLUSDB00E7
FNB113,First National Bank Building,25,#SPLUSDB00E9
FNB121,First National Bank Building,25,#SPLUSDB00EB
FNB149,First National Bank Building,25,#SPLUSDB00ED
FNB123,First National Bank Building,25,#SPLUSDB00EF
FNB153,First National Bank Building,25,#SPLUSDB00F1
FNB115,First National Bank Building,25,#SPLUSDB00F3
FNB119,First National Bank Building,25,#SPLUSDB00F5
WSS113,Wits Science Stadium,25,#SPLUSDB00F7
WSS106,Wits Science Stadium,25,#SPLUSDB00F9
FNB40,First National Bank Building,25,#SPLUSDB00FB
FNB157,First National Bank Building,25,#SPLUSDB00FD
B14,Biology Building,25,#SPLUS42DE23
CB15,Robert Sobukwe Building Ground floor,25,#SPLUS42DE25
OLS9,Oppenheimer Life Sciences,25,#SPLUS42DE27
CB215,Robert Sobukwe Building 2nd floor,25,#SPLUS42DE29
GH403,Gate House Building,25,#SPLUS42DE2B
CB117,Robert Sobukwe Building 1st floor,25,#SPLUS42DE2D
H208,Hillman Building,25,#SPLUS42DE2F
A3,John Moffat Building,25,#SPLUS42DE31
P216,Physics Building,25,#SPLUS42DE33
GHLG2,Gate House Building,25,#SPLUS42DE35
FNB47,First National Bank Building,200,#SPLUS42DE37
A1,John Moffat Building,200,#SPLUS42DE39
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUSDB00DC
CB128,Robert Sobukwe Building 1st floor,30,#SPLUSDB00DE
G202,Geo Sciences Building,30,#SPLUSDB00E0
GH301,Gate House Building,30,#SPLUSDB00E2
LB144,Law Building,30,#SPLUS42DE02
G201,Geo Sciences Building,30,#SPLUS42DE04
LB143,Law Building,30,#SPLUS42DE06
CM2,CoM Building,30,#SPLUS42DE08
LB146,Law Building,30,#SPLUS42DE0A
LB145,Law Building,30,#SPLUS42DE0C
LB146,Law Building,30,#SPLUS42DDEE
C6,Humphrey Raikes Building,30,#SPLUS42DDF0
CB15,Robert Sobukwe Building Ground floor,30,#SPLUS42DDF2
CB215,Robert Sobukwe Building 2nd floor,30,#SPLUS42DDF4
C312,Humphrey Raikes Building,30,#SPLUS42DDF6
B14,Biology Building,30,#SPLUS42DDF8
LB145,Law Building,30,#SPLUS42DDFA
LB144,Law Building,30,#SPLUS42DDFC
OGS4,Old Grand Stand Building,30,#SPLUS42DDFE
CM2,CoM Building,30,#SPLUS42DE00
G201,Geo Sciences Building,30,#SPLUS42DE0E
WB2,Wartenweiler Library Basement,30,#SPLUS42DE11
CB38,Robert Sobukwe Building Ground floor,30,#SPLUS42DE13
GHLG2,Gate House Building,30,#SPLUS42DE15
CB142,Robert Sobukwe Building 1st floor,30,#SPLUS42DE17
C6,Humphrey Raikes Building,30,#SPLUS42DE19
C312,Humphrey Raikes Building,30,#SPLUS42DE1B
B14,Biology Building,30,#SPLUS42DE1D
CB215,Robert Sobukwe Building 2nd floor,30,#SPLUS42DE1F
SHB4,Solomon Mahlangu House B1,30,#SPLUS42DE21
FNB101,First National Bank Building,370,#SPLUSA9236E
FNB150,First National Bank Building,25,9182-1
FNB157,First National Bank Building,25,#SPLUSA92593
FNB161,First National Bank Building,25,#SPLUSA92595
FNB153,First National Bank Building,25,#SPLUSA92597
FNB125,First National Bank Building,25,#SPLUSA92599
FNB115,First National Bank Building,25,#SPLUSA9259B
FNB123,First National Bank Building,25,#SPLUSA9259D
FNB119,First National Bank Building,25,#SPLUSA9259F
FNB121,First National Bank Building,25,#SPLUSA925A1
FNB131,First National Bank Building,25,9184-1
NCB151,New Commerce Building,25,#SPLUSA925B5
FNB113,First National Bank Building,25,#SPLUSA925B7
LB146,Law Building,25,#SPLUSA925B9
NCB149,New Commerce Building,25,#SPLUSA925BB
NCB143,New Commerce Building,25,#SPLUSA925BD
NCB148,New Commerce Building,25,#SPLUSA925BF
CM5,CoM Building,25,#SPLUSA925C1
FNB40,First National Bank Building,25,#SPLUSA925C3
NCB144,New Commerce Building,25,#SPLUSA925C5
FNB123,First National Bank Building,25,#SPLUSA925A3
FNB131,First National Bank Building,25,#SPLUSA925A5
FNB40,First National Bank Building,25,#SPLUSA925A7
FNB103,First National Bank Building,25,#SPLUSA925A9
FNB125,First National Bank Building,25,#SPLUSA925AB
FNB161,First National Bank Building,25,#SPLUSA925AD
FNB151,First National Bank Building,25,#SPLUSA925AF
FNB132,First National Bank Building,25,#SPLUSA925B1
FNB159,First National Bank Building,25,#SPLUSA925B3
NCB3,New Commerce Building,250,#SPLUSA925D7
NCB3,New Commerce Building,250,#SPLUSA925D3
NCB3,New Commerce Building,250,#SPLUSA925D5
OGS2,Old Grand Stand Building,30,#SPLUSA925E3
CLM38,CLM Building,30,#SPLUSA925E7
OGS3,Old Grand Stand Building,30,#SPLUSA925E9
WSS106,Wits Science Stadium,30,#SPLUSA925D9
WSS205,Wits Science Stadium,30,#SPLUSA925DB
WSS107,Wits Science Stadium,30,#SPLUSA925DD
WSS104 (Esorfranki Room),Wits Science Stadium,30,#SPLUSA925DF
MPB1,DJ Du Plessie Building,30,#SPLUSA92334
MPB2,DJ Du Plessie Building,30,#SPLUSA92336
WSS122,Wits Science Stadium,30,#SPLUSA92338
MPB4,DJ Du Plessie Building,30,#SPLUSA9233A
CLM24,CLM Building,30,#SPLUSA9233C
WSS204,Wits Science Stadium,30,#SPLUSA9233E
WSS206,Wits Science Stadium,30,#SPLUSA92340
CLM26,CLM Building,30,#SPLUSA92342
CLM25,CLM Building,30,#SPLUSA92344
FNB157,First National Bank Building,30,1166-1
FNB148,First National Bank Building,30,#SPLUSA92349
FNB151,First National Bank Building,30,#SPLUSA9234B
FNB132,First National Bank Building,30,#SPLUSA9234D
FNB113,First National Bank Building,30,#SPLUSA9234F
FNB149,First National Bank Building,30,#SPLUSA92351
FNB123,First National Bank Building,30,#SPLUSA92353
FNB103,First National Bank Building,30,#SPLUSA92355
FNB125,First National Bank Building,30,#SPLUSA92357
FNB121,First National Bank Building,30,#SPLUSA92359
FNB161,First National Bank Building,30,#SPLUSA9235B
FNB159,First National Bank Building,30,#SPLUSA9235D
FNB153,First National Bank Building,30,#SPLUSA9235F
FNB119,First National Bank Building,30,#SPLUSA92361
FNB115,First National Bank Building,30,#SPLUSA92363
MPB1,DJ Du Plessie Building,30,#SPLUSA92365
FNB101,First National Bank Building,430,#SPLUSA923ED
MPB1,DJ Du Plessie Building,30,1170-1
WSS203,Wits Science Stadium,30,#SPLUSA92308
WSS202,Wits Science Stadium,30,#SPLUSA9230A
FNB125,First National Bank Building,30,#SPLUSA9230C
FNB123,First National Bank Building,30,#SPLUSA9230E
OGS3,Old Grand Stand Building,30,#SPLUSA92310
FNB157,First National Bank Building,30,#SPLUSA92312
OGS2,Old Grand Stand Building,30,#SPLUSA92314
MPB2,DJ Du Plessie Building,30,#SPLUSA92316
FNB161,First National Bank Building,30,#SPLUSA92318
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUSA9231A
MPB4,DJ Du Plessie Building,30,#SPLUSA9231C
CLM24,CLM Building,30,#SPLUSA9231E
FNB159,First National Bank Building,30,#SPLUSA92320
WSS204,Wits Science Stadium,30,#SPLUSA92322
CLM26,CLM Building,30,#SPLUSA92324
CLM25,CLM Building,30,#SPLUSA92326
WSS112,Wits Science Stadium,30,#SPLUSA92328
WSS206,Wits Science Stadium,30,#SPLUSA9232A
WSS122,Wits Science Stadium,30,#SPLUSA9232C
WSS121,Wits Science Stadium,30,#SPLUSA9232E
WSS113,Wits Science Stadium,30,#SPLUSA92330
WSS114,Wits Science Stadium,30,#SPLUSA92332
MPB1,DJ Du Plessie Building,25,#SPLUSA92391
FNB161,First National Bank Building,25,#SPLUSA92393
FNB125,First National Bank Building,25,#SPLUSA92395
FNB123,First National Bank Building,25,#SPLUSA92397
FNB121,First National Bank Building,25,#SPLUSA92399
MPB2,DJ Du Plessie Building,25,#SPLUSA9239B
MPB4,DJ Du Plessie Building,25,#SPLUSA9239D
FNB150,First National Bank Building,25,#SPLUSA9239F
CLM24,CLM Building,25,#SPLUSA923A1
WSS204,Wits Science Stadium,25,#SPLUSA923A3
CLM26,CLM Building,25,#SPLUSA923A5
CLM25,CLM Building,25,#SPLUSA923A7
WSS206,Wits Science Stadium,25,#SPLUSA923A9
WSS122,Wits Science Stadium,25,#SPLUSA923AB
WSS121,Wits Science Stadium,25,#SPLUSA923AD
WSS114,Wits Science Stadium,25,#SPLUSA923AF
WSS113,Wits Science Stadium,25,#SPLUSA923B1
WSS112,Wits Science Stadium,25,#SPLUSA923B3
FNB159,First National Bank Building,25,#SPLUSA923B5
FNB150,First National Bank Building,25,#SPLUSA923BA
FNB153,First National Bank Building,25,#SPLUSA923BC
FNB157,First National Bank Building,25,#SPLUSA923BE
FNB115,First National Bank Building,25,#SPLUSA923C0
FNB153,First National Bank Building,25,#SPLUSA923C7
FNB119,First National Bank Building,25,#SPLUSA923C9
FNB115,First National Bank Building,25,#SPLUSA923CB
FNB121,First National Bank Building,25,#SPLUSA923CD
FNB157,First National Bank Building,25,#SPLUSA923D3
FNB119,First National Bank Building,25,#SPLUSA923D5
FNB153,First National Bank Building,25,#SPLUSA923D7
FNB115,First National Bank Building,25,#SPLUSA923D9
FNB33,First National Bank Building,25,#SPLUSCA4C14
FNB45,First National Bank Building,25,#SPLUSCA4C16
OLS9,Oppenheimer Life Sciences,25,#SPLUSCA4C18
SHB2,Solomon Mahlangu House B1,25,#SPLUSCA4C1A
SHB4,Solomon Mahlangu House B1,25,#SPLUSCA4C1C
SHB1,Solomon Mahlangu House B1,25,#SPLUSCA4C1E
CB215,Robert Sobukwe Building 2nd floor,25,#SPLUSCA4C20
FNB5,First National Bank Building,200,#SPLUS54D820
MPB2,DJ Du Plessie Building,30,#SPLUSA9241A
CLM26,CLM Building,30,#SPLUSA9241C
CLM24,CLM Building,30,#SPLUSA9241E
MPB4,DJ Du Plessie Building,30,#SPLUSA92420
MPB2,DJ Du Plessie Building,30,#SPLUSA92423
MPB4,DJ Du Plessie Building,30,#SPLUSA92426
FNB161,First National Bank Building,30,#SPLUSA92428
FNB159,First National Bank Building,30,#SPLUSA9242A
WSS206,Wits Science Stadium,30,#SPLUSA9242C
CLM24,CLM Building,30,#SPLUSA9242E
CLM25,CLM Building,30,#SPLUSA92430
CLM26,CLM Building,30,#SPLUSA92432
WSS204,Wits Science Stadium,30,#SPLUSA92434
FNB132,First National Bank Building,35,#SPLUSA923FE
FNB113,First National Bank Building,35,#SPLUSA92400
FNB149,First National Bank Building,35,#SPLUSA92402
FNB148,First National Bank Building,35,#SPLUSA92404
FNB157,First National Bank Building,30,#SPLUSA92436
MPB1,DJ Du Plessie Building,30,#SPLUSA92438
FNB157,First National Bank Building,30,#SPLUSA92406
FNB121,First National Bank Building,30,#SPLUSA92408
FNB153,First National Bank Building,30,#SPLUSA9240A
FNB119,First National Bank Building,30,#SPLUSA9240C
FNB115,First National Bank Building,30,#SPLUSA9240E
FNB159,First National Bank Building,30,#SPLUSA92410
FNB123,First National Bank Building,30,#SPLUSA92412
FNB161,First National Bank Building,30,#SPLUSA92414
FNB125,First National Bank Building,30,#SPLUSA92416
NCB1,New Commerce Building,350,#SPLUSA923E8
NCB1,New Commerce Building,350,#SPLUSA923EA
FNB101,First National Bank Building,400,#SPLUSA923E6
FNB101,First National Bank Building,400,#SPLUSA923DC
CLM38,CLM Building,30,#SPLUSA925CD
NCB149,New Commerce Building,30,#SPLUSA925CF
NCB144,New Commerce Building,30,#SPLUSA925D1
NCB149,New Commerce Building,35,#SPLUSA925C7
NCB143,New Commerce Building,35,#SPLUSA925C9
NCB144,New Commerce Building,35,#SPLUSA925CB
LB54,Law Building,40,#SPLUSA92440
FNB132,First National Bank Building,40,#SPLUSA92442
FNB151,First National Bank Building,40,#SPLUSA92444
CLM38,CLM Building,40,#SPLUSA92446
LB54,Law Building,40,#SPLUSA92448
FNB132,First National Bank Building,40,#SPLUSA9244A
FNB149,First National Bank Building,40,#SPLUSA9244C
FNB151,First National Bank Building,40,#SPLUSA9244E
LB54,Law Building,40,#SPLUSA92450
FNB149,First National Bank Building,40,#SPLUSA92453
FNB132,First National Bank Building,40,#SPLUSA92455
FNB151,First National Bank Building,40,#SPLUSA92457
LB54,Law Building,40,#SPLUSA92459
FNB149,First National Bank Building,40,#SPLUSA9245C
FNB132,First National Bank Building,40,#SPLUSA9245E
FNB151,First National Bank Building,40,#SPLUSA92460
FNB101,First National Bank Building,370,#SPLUSF1C684
FNB101,First National Bank Building,370,#SPLUSF1C682
FNB101,First National Bank Building,370,#SPLUSF1C672
MPB2,DJ Du Plessie Building,30,#SPLUSA9246E
FNB119,First National Bank Building,30,#SPLUSA92470
CLM25,CLM Building,30,#SPLUSA92472
FNB121,First National Bank Building,30,#SPLUSA92474
FNB161,First National Bank Building,30,#SPLUSA92476
FNB123,First National Bank Building,30,#SPLUSA92478
FNB125,First National Bank Building,30,#SPLUSA9247A
CLM26,CLM Building,30,#SPLUSA9247C
MPB4,DJ Du Plessie Building,30,#SPLUSA9247E
FNB159,First National Bank Building,30,#SPLUSA92480
CLM24,CLM Building,30,#SPLUSA92482
MPB2,DJ Du Plessie Building,30,#SPLUSA9249D
MPB4,DJ Du Plessie Building,30,#SPLUSA924AB
CLM24,CLM Building,30,#SPLUSA924AF
MPB2,DJ Du Plessie Building,30,#SPLUSA92485
FNB161,First National Bank Building,30,#SPLUSA92487
FNB119,First National Bank Building,30,#SPLUSA92489
FNB125,First National Bank Building,30,#SPLUSA9248B
FNB159,First National Bank Building,30,#SPLUSA9248D
MPB4,DJ Du Plessie Building,30,#SPLUSA9248F
CLM24,CLM Building,30,#SPLUSA92491
CLM26,CLM Building,30,#SPLUSA92493
CLM25,CLM Building,30,#SPLUSA92495
FNB123,First National Bank Building,30,#SPLUSA92497
FNB121,First National Bank Building,30,#SPLUSA92499
FNB153,First National Bank Building,30,#SPLUSA924B3
FNB151,First National Bank Building,30,#SPLUSA924B7
CLM38,CLM Building,30,#SPLUSA924B9
FNB132,First National Bank Building,30,#SPLUSA924BB
OGS2,Old Grand Stand Building,30,#SPLUSA924BD
WSS207,Wits Science Stadium,30,#SPLUSA924BF
OGS3,Old Grand Stand Building,30,#SPLUSA924C1
FNB103,First National Bank Building,30,#SPLUSA924C3
LB55,Law Building,30,#SPLUSA924C5
NCB150,New Commerce Building,30,#SPLUSA924C7
LB54,Law Building,30,#SPLUSA924C9
FNB148,First National Bank Building,30,#SPLUSDB0101
FNBBA,First National Bank Building,30,#SPLUSDB0105
OGS3,Old Grand Stand Building,30,#SPLUS42DDE6
CLM25,CLM Building,30,#SPLUS42DDE8
CLM26,CLM Building,30,#SPLUS42DDEA
OGS2,Old Grand Stand Building,30,#SPLUS42DDEC
WSS113,Wits Science Stadium,30,#SPLUS42DDCE
WSS101 (Bateman Room),Wits Science Stadium,30,#SPLUS42DDD0
WSS206,Wits Science Stadium,30,#SPLUS42DDD2
WSS122,Wits Science Stadium,30,#SPLUS42DDD4
WSS121,Wits Science Stadium,30,#SPLUS42DDD6
WSS114,Wits Science Stadium,30,#SPLUS42DDD8
WSS201,Wits Science Stadium,30,#SPLUS42DDDA
H208,Hillman Building,30,#SPLUS42DDDC
WB2,Wartenweiler Library Basement,30,#SPLUS42DDDE
MPT,DJ Du Plessie Building,30,#SPLUS42DDE0
G201,Geo Sciences Building,30,#SPLUS42DDE2
C312,Humphrey Raikes Building,30,#SPLUS42DDE4
FNB5,First National Bank Building,30,#SPLUS42DDC4
CM2,CoM Building,30,#SPLUS42DDC6
OGS1,Old Grand Stand Building,30,#SPLUS42DDC8
LB144,Law Building,30,#SPLUS42DDCA
MPT,DJ Du Plessie Building,30,#SPLUS96741E
FNB153,First National Bank Building,30,#SPLUS96743C
FNB132,First National Bank Building,30,#SPLUSDB00AC
FNB149,First National Bank Building,50,#SPLUSDB00C6
SH3113,Solomon Mahlangu House 3rd floor,40,#SPLUSDB00D2
CB253,Robert Sobukwe Building 2nd floor,40,#SPLUSDB00D4
FNB33,First National Bank Building,40,#SPLUSDB00D6
CB256,Robert Sobukwe Building 2nd floor,40,#SPLUSDB00D8
WSS103,Wits Science Stadium,40,#SPLUSDB00CA
NCB143,New Commerce Building,40,#SPLUSDB00CC
FNB113,First National Bank Building,40,#SPLUSDB00CE
NCB151,New Commerce Building,40,#SPLUSDB00D0
CB142,Robert Sobukwe Building 1st floor,200,#SPLUS42DE3B
FNB153,First National Bank Building,30,#SPLUSA925FF
FNB115,First National Bank Building,30,#SPLUSA92601
FNB149,First National Bank Building,30,#SPLUSA92603
FNB132,First National Bank Building,30,#SPLUSA92605
FNB151,First National Bank Building,30,#SPLUSA92607
FNB103,First National Bank Building,30,#SPLUSA92609
FNB148,First National Bank Building,30,#SPLUSA9260B
FNB113,First National Bank Building,30,#SPLUSA9260D
FNB121,First National Bank Building,30,#SPLUSA92611
FNB123,First National Bank Building,30,#SPLUSA92613
FNB151,First National Bank Building,30,#SPLUSA92615
FNB103,First National Bank Building,30,#SPLUSA92617
FNB161,First National Bank Building,30,#SPLUSA92619
FNB125,First National Bank Building,30,#SPLUSA9261B
FNB149,First National Bank Building,30,#SPLUSA9261D
FNB132,First National Bank Building,30,#SPLUSA9261F
FNB153,First National Bank Building,30,#SPLUSA925EF
FNB132,First National Bank Building,30,#SPLUSA925F1
FNB149,First National Bank Building,30,#SPLUSA925F3
FNB113,First National Bank Building,30,#SPLUSA925F5
FNB148,First National Bank Building,30,#SPLUSA925F7
FNB115,First National Bank Building,30,#SPLUSA925F9
FNB103,First National Bank Building,30,#SPLUSA925FB
FNB151,First National Bank Building,30,#SPLUSA925FD
WSS202,Wits Science Stadium,30,#SPLUSA92621
FNBGA,First National Bank Building,30,#SPLUSA92623
FNBBA,First National Bank Building,25,#SPLUSA92627
WSS203,Wits Science Stadium,30,#SPLUSA92629
WSS101 (Bateman Room),Wits Science Stadium,30,#SPLUSA9262B
WSS205,Wits Science Stadium,30,#SPLUSA9262D
DJ EXAM HALL,DJ EXAM HALL,30,#SPLUSA9262F
FNB148,First National Bank Building,30,#SPLUSA92572
CLM24,CLM Building,30,#SPLUSA92574
CLM26,CLM Building,30,#SPLUSA92576
FNB33,First National Bank Building,200,#SPLUSA92563
OGS2,Old Grand Stand Building,30,#SPLUSA92578
LB55,Law Building,30,#SPLUSA9257A
LB54,Law Building,30,#SPLUSA9257C
FNB148,First National Bank Building,30,#SPLUSA92585
CLM38,CLM Building,30,#SPLUSA92587
OGS2,Old Grand Stand Building,30,#SPLUSA92589
OGS3,Old Grand Stand Building,30,#SPLUSA9258B
FNB113,First National Bank Building,30,#SPLUSDB00AE
SHBC,Solomon Mahlangu House B1,30,#SPLUSDB00B0
SH3120D,Solomon Mahlangu House 3rd floor,30,#SPLUSDB00B2
FNBBA,First National Bank Building,30,#SPLUSDB00B4
CB253,Robert Sobukwe Building 2nd floor,30,#SPLUSDB00B6
CB256,Robert Sobukwe Building 2nd floor,30,#SPLUSDB00B8
BP003,Bernard Price Building,30,#SPLUSDB00BA
